xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
5.000000E-01 2.843647E+03 -1.851596E+06 2.768890E+03 -4.520379E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 7.625253E-01 2.571015E-01 7.732887E-02 6.555826E-01 2.711857E-03 7.173260E-03 1.018246E-04 1.392330E-07 7.374747E-01 1.265996E-02 1.109439E-02 0.000000E+00 7.139236E-01 2.622771E-01 4.494190E-05 0.000000E+00
5.500000E-01 2.844103E+03 -1.785113E+06 2.734057E+03 8.178793E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.159727E-01 2.446898E-01 7.246750E-02 6.739219E-01 2.327382E-03 6.504302E-03 8.907937E-05 1.169920E-07 7.340273E-01 1.100238E-02 9.686344E-03 0.000000E+00 7.138704E-01 2.653970E-01 4.390409E-05 0.000000E+00
6.000000E-01 2.844448E+03 -1.718631E+06 2.701426E+03 3.261885E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 8.688571E-01 2.333286E-01 6.820145E-02 6.904538E-01 2.012940E-03 5.925272E-03 7.784354E-05 9.822952E-08 7.311429E-01 9.604803E-03 8.490892E-03 0.000000E+00 7.137657E-01 2.680960E-01 4.264414E-05 0.000000E+00
6.500000E-01 2.844713E+03 -1.652148E+06 2.670851E+03 4.789663E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.212734E-01 2.228802E-01 6.442991E-02 7.054469E-01 1.753575E-03 5.421252E-03 6.805619E-05 8.256613E-08 7.287266E-01 8.421423E-03 7.472457E-03 0.000000E+00 7.136407E-01 2.704242E-01 4.124679E-05 0.000000E+00
7.000000E-01 2.844923E+03 -1.585665E+06 2.643992E+03 4.818276E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 9.732777E-01 2.131950E-01 6.106212E-02 7.191293E-01 1.548038E-03 5.005079E-03 6.035764E-05 7.071368E-08 7.267223E-01 7.442714E-03 6.631316E-03 0.000000E+00 7.135176E-01 2.723684E-01 4.000670E-05 0.000000E+00
7.500000E-01 2.845092E+03 -1.519183E+06 2.616068E+03 -3.546339E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.024958E+00 2.042458E-01 5.808304E-02 7.316555E-01 1.360433E-03 4.602627E-03 5.258526E-05 5.921149E-08 7.250415E-01 6.565033E-03 5.867911E-03 0.000000E+00 7.134551E-01 2.740736E-01 3.836655E-05 0.000000E+00
8.000000E-01 2.845231E+03 -1.452700E+06 2.589775E+03 -4.903463E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.076368E+00 1.959422E-01 5.539565E-02 7.431664E-01 1.202657E-03 4.247186E-03 4.592923E-05 4.975324E-08 7.236324E-01 5.813848E-03 5.210781E-03 0.000000E+00 7.134005E-01 2.755381E-01 3.673738E-05 0.000000E+00
8.500000E-01 2.845349E+03 -1.386217E+06 2.565010E+03 4.251928E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.127549E+00 1.882193E-01 5.295895E-02 7.537799E-01 1.069266E-03 3.932221E-03 4.023705E-05 4.197686E-08 7.224513E-01 5.168841E-03 4.643664E-03 0.000000E+00 7.133593E-01 2.767931E-01 3.514596E-05 0.000000E+00
9.000000E-01 2.845449E+03 -1.319735E+06 2.541671E+03 6.205358E-03 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.178538E+00 1.810213E-01 5.073929E-02 7.635960E-01 9.558304E-04 3.652210E-03 3.536893E-05 3.557500E-08 7.214622E-01 4.613149E-03 4.152888E-03 0.000000E+00 7.133345E-01 2.778659E-01 3.361014E-05 0.000000E+00
9.500000E-01 2.845538E+03 -1.253252E+06 2.519661E+03 3.974501E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.229365E+00 1.742993E-01 4.870882E-02 7.726994E-01 8.588006E-04 3.402474E-03 3.120111E-05 3.029243E-08 7.206352E-01 4.132768E-03 3.726953E-03 0.000000E+00 7.133280E-01 2.787802E-01 3.214110E-05 0.000000E+00
1.000000E+00 2.845617E+03 -1.186769E+06 2.498887E+03 -2.200215E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.280055E+00 1.680103E-01 4.684422E-02 7.811635E-01 7.753408E-04 3.179042E-03 2.762649E-05 2.592022E-08 7.199453E-01 3.716053E-03 3.356197E-03 0.000000E+00 7.133405E-01 2.795565E-01 3.074522E-05 0.000000E+00
