xSteel Tliquidus H T Herr OX_LIQUID_m OX_LIQUID_xU OX_LIQUID_xZR OX_LIQUID_xFE OX_LIQUID_xUO2 OX_LIQUID_xZRO2 OX_LIQUID_xFEO OX_LIQUID_xFE2O3 MET_LIQUID_m MET_LIQUID_xU MET_LIQUID_xZR MET_LIQUID_xFE MET_LIQUID_xUO2 MET_LIQUID_xZRO2 MET_LIQUID_xFEO MET_LIQUID_xFE2O3 C1_FCC_m C1_FCC_xU C1_FCC_xZR C1_FCC_xFE C1_FCC_xUO2 C1_FCC_xZRO2 C1_FCC_xFEO C1_FCC_xFE2O3
5.000000E-01 2.843647E+03 -1.419188E+06 2.899901E+03 2.484842E-03 1.000000E+00 1.554800E-01 8.619874E-02 4.279371E-12 5.851677E-01 1.731534E-01 5.200696E-13 7.431112E-13 5.000000E-01 1.777885E-10 7.977119E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553290E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
5.500000E-01 2.844103E+03 -1.309464E+06 2.899899E+03 -2.164719E-03 1.000000E+00 1.554801E-01 8.619873E-02 4.279376E-12 5.851677E-01 1.731534E-01 5.200696E-13 7.431112E-13 5.500000E-01 1.777884E-10 7.977114E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553289E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
6.000000E-01 2.844448E+03 -1.199741E+06 2.899897E+03 4.656590E-05 1.000000E+00 1.554801E-01 8.619872E-02 4.279381E-12 5.851676E-01 1.731534E-01 5.200696E-13 7.431112E-13 6.000000E-01 1.777883E-10 7.977109E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553288E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
6.500000E-01 2.844713E+03 -1.090017E+06 2.899896E+03 -7.803120E-03 1.000000E+00 1.554801E-01 8.619871E-02 2.943829E-12 5.851676E-01 1.731535E-01 4.086261E-13 4.954075E-13 6.500000E-01 1.777882E-10 7.977105E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553286E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
7.000000E-01 2.844923E+03 -9.802938E+05 2.899894E+03 -3.856211E-03 1.000000E+00 1.554802E-01 8.619870E-02 4.279389E-12 5.851676E-01 1.731535E-01 5.200696E-13 7.431112E-13 7.000000E-01 1.777882E-10 7.977101E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553285E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
7.500000E-01 2.845092E+03 -8.705703E+05 2.899893E+03 9.472165E-04 1.000000E+00 1.554802E-01 8.619869E-02 2.943835E-12 5.851675E-01 1.731535E-01 4.086261E-13 4.954075E-13 7.500000E-01 1.777881E-10 7.977098E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553284E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
8.000000E-01 2.845231E+03 -7.608468E+05 2.899892E+03 8.330953E-04 1.000000E+00 1.554802E-01 8.619868E-02 2.943837E-12 5.851675E-01 1.731535E-01 4.086261E-13 4.954075E-13 8.000000E-01 1.777880E-10 7.977095E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553284E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
8.500000E-01 2.845349E+03 -6.511233E+05 2.899890E+03 5.563302E-05 1.000000E+00 1.554802E-01 8.619867E-02 2.943839E-12 5.851675E-01 1.731535E-01 4.086261E-13 4.954075E-13 8.500000E-01 1.777880E-10 7.977091E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553283E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
9.000000E-01 2.845449E+03 -5.413998E+05 2.899889E+03 1.152292E-03 1.000000E+00 1.554802E-01 8.619866E-02 2.943841E-12 5.851675E-01 1.731535E-01 4.086261E-13 4.954075E-13 9.000000E-01 1.777879E-10 7.977089E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553282E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
9.500000E-01 2.845538E+03 -4.316762E+05 2.899888E+03 -1.328809E-04 1.000000E+00 1.554803E-01 8.619865E-02 2.943843E-12 5.851674E-01 1.731535E-01 4.086261E-13 4.954075E-13 9.500000E-01 1.777879E-10 7.977086E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553281E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E+00 2.845617E+03 -3.219527E+05 2.899887E+03 -1.003835E-04 1.000000E+00 1.554803E-01 8.619865E-02 2.943845E-12 5.851674E-01 1.731535E-01 4.086261E-13 4.954075E-13 1.000000E+00 1.777878E-10 7.977083E-11 1.000000E+00 6.769194E-12 3.971429E-12 2.553281E-10 1.572691E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
